,athlete_first_name,athlete_id,athlete_last_name,championship_number,country,distance,gender,location,mark_time,place
1520,Jeremy,189309,Wariner,12,USA,400,men,Berlin,44.6,2
1521,Renny,202296,Quow,12,TTO,400,men,Berlin,45.02,3
1522,Tabarie,227505,Henry,12,ISV,400,men,Berlin,45.42,4
1523,Chris,171732,Brown,12,BAH,400,men,Berlin,45.47,5
1524,David,190457,Gillick,12,IRL,400,men,Berlin,45.53,6
1525,Michael,206902,Bingham,12,GBR,400,men,Berlin,45.56,7
1526,Leslie,134604,Djhone,12,FRA,400,men,Berlin,45.9,8
1527,Kirani,234724,James,13,GRN,400,men,Daegu,44.6,1
1528,LaShawn,199606,Merritt,13,USA,400,men,Daegu,44.63,2
1529,Kévin,208013,Borlée,13,BEL,400,men,Daegu,44.9,3
1530,Jermaine,184609,Gonzales,13,JAM,400,men,Daegu,44.99,4
1531,Jonathan,208014,Borlée,13,BEL,400,men,Daegu,45.07,5
1532,Rondell,240830,Bartholomew,13,GRN,400,men,Daegu,45.45,6
1533,Tabarie,227505,Henry,13,ISV,400,men,Daegu,45.55,7
1534,Femi,253885,Ogunode,13,QAT,400,men,Daegu,45.55,8
1535,LaShawn,199606,Merritt,14,USA,400,men,Moskva,43.74,1
1536,Tony,251811,McQuay,14,USA,400,men,Moskva,44.4,2
1537,Luguelín,249379,Santos,14,DOM,400,men,Moskva,44.52,3
1538,Jonathan,208014,Borlée,14,BEL,400,men,Moskva,44.54,4
1539,Pavel,236117,Maslák,14,CZE,400,men,Moskva,44.91,5
1540,YousefAhmed,240343,Masrahi,14,KSA,400,men,Moskva,44.97,6
1541,Kirani,234724,James,14,GRN,400,men,Moskva,44.99,7
1542,Anderson,257738,Henriques,14,BRA,400,men,Moskva,45.03,8
1543,Bert,409,Cameron,1,JAM,400,men,Helsinki,45.05,1
1544,Michael,893,Franks,1,USA,400,men,Helsinki,45.22,2
1545,Sunder,20706,Nix,1,USA,400,men,Helsinki,45.24,3
1546,Erwin,9765,Skamrahl,1,FRG,400,men,Helsinki,45.37,4
1547,Hartmut,9767,Weber,1,FRG,400,men,Helsinki,45.49,5
1548,Thomas,4134,Schönlebe,1,GDR,400,men,Helsinki,45.5,6
1549,Michael,20707,Paul,1,TTO,400,men,Helsinki,45.8,7
1550,GersonA.,2719,Souza,1,BRA,400,men,Helsinki,45.91,8
1551,Thomas,4134,Schönlebe,2,GDR,400,men,Roma,44.33,1
1552,Innocent,776,Egbunike,2,NGR,400,men,Roma,44.56,2
1553,Harry,2400,Reynolds,2,USA,400,men,Roma,44.8,3
1554,Roberto,1148,Hernández,2,CUB,400,men,Roma,44.99,4
1555,Derek,2375,Redmond,2,GBR,400,men,Roma,45.06,5
1556,David,1429,Kitur,2,KEN,400,men,Roma,45.34,6
1557,Gabriel,8737,Tiacoh,2,CIV,400,men,Roma,46.27,7
1558,Roddie,20817,Haley,2,USA,400,men,Roma,46.77,8
1559,Antonio,2254,Pettigrew,3,USA,400,men,Tokyo,44.57,1
1560,Roger,275,Black,3,GBR,400,men,Tokyo,44.62,2
1561,Danny,819,Everett,3,USA,400,men,Tokyo,44.63,3
1562,Roberto,1148,Hernández,3,CUB,400,men,Tokyo,44.86,4
1563,Andrew,2987,Valmon,3,USA,400,men,Tokyo,45.09,5
1564,Ian,1953,Morris,3,TTO,400,men,Tokyo,45.12,6
1565,Susumu,2828,Takano,3,JPN,400,men,Tokyo,45.39,7
1566,Mark,920,Garner,3,AUS,400,men,Tokyo,45.47,8
1567,Michael,1308,Johnson,4,USA,400,men,Stuttgart,43.65,1
1568,Harry,2400,Reynolds,4,USA,400,men,Stuttgart,44.13,2
1569,Samson,1430,Kitur,4,KEN,400,men,Stuttgart,44.54,3
1570,Quincy,4118,Watts,4,USA,400,men,Stuttgart,45.05,4
1571,Sunday,4353,Bada,4,NGR,400,men,Stuttgart,45.11,5
1572,Gregory,9177,Haughton,4,JAM,400,men,Stuttgart,45.63,6
1573,Simon,7886,Kemboi,4,KEN,400,men,Stuttgart,45.65,7
1574,Kennedy,8764,Ochieng,4,KEN,400,men,Stuttgart,45.68,8
1575,Michael,1308,Johnson,5,USA,400,men,Göteborg,43.39,1
1576,Harry,2400,Reynolds,5,USA,400,men,Göteborg,44.22,2
1577,Gregory,9177,Haughton,5,JAM,400,men,Göteborg,44.56,3
1578,Samson,1430,Kitur,5,KEN,400,men,Göteborg,44.71,4
1579,Mark,7754,Richardson,5,GBR,400,men,Göteborg,44.81,5
1580,Darnell,5120,Hall,5,USA,400,men,Göteborg,44.83,6
1581,Roger,275,Black,5,GBR,400,men,Göteborg,45.28,7
1582,Sunday,4353,Bada,5,NGR,400,men,Göteborg,45.5,8
1583,Michael,1308,Johnson,6,USA,400,men,Athína,44.12,1
1584,Davis,20041,Kamoga,6,UGA,400,men,Athína,44.37,2
1585,Tyree,130301,Washington,6,USA,400,men,Athína,44.39,3
1586,Mark,7754,Richardson,6,GBR,400,men,Athína,44.47,4
1587,Jerome,20676,Young,6,USA,400,men,Athína,44.51,5
1588,Iwan,20044,Thomas,6,GBR,400,men,Athína,44.52,6
1589,Jamie,11310,Baulch,6,GBR,400,men,Athína,45.22,7
1590,Antonio,2254,Pettigrew,6,USA,400,men,Athína,,8
1591,Michael,1308,Johnson,7,USA,400,men,Sevilla,43.18,1
1592,Sanderlei,10414,Parrela,7,BRA,400,men,Sevilla,44.29,2
1593,Alejandro,9420,Cárdenas,7,MEX,400,men,Sevilla,44.31,3
1594,Mark,7754,Richardson,7,GBR,400,men,Sevilla,44.65,4
1595,Gregory,9177,Haughton,7,JAM,400,men,Sevilla,45.07,5
1596,Jamie,11310,Baulch,7,GBR,400,men,Sevilla,45.18,6
1597,Antonio,2254,Pettigrew,7,USA,400,men,Sevilla,,7
1598,Jerome,20676,Young,7,USA,400,men,Sevilla,,8
1599,Avard,138052,Moncur,8,BAH,400,men,Edmonton,44.64,1
1600,Ingo,171372,Schultz,8,GER,400,men,Edmonton,44.87,2
1601,Gregory,9177,Haughton,8,JAM,400,men,Edmonton,44.98,3
1602,Eric,131881,Milazar,8,MRI,400,men,Edmonton,45.13,4
1603,HamdanOdha,135229,Al-Bishi,8,KSA,400,men,Edmonton,45.23,5
1604,Alleyne,172248,Francique,8,GRN,400,men,Edmonton,46.23,6
1605,Antonio,2254,Pettigrew,8,USA,400,men,Edmonton,,7
1606,Robert,7858,Mackowiak,8,POL,400,men,Edmonton,,8
1607,Tyree,130301,Washington,9,USA,400,men,Saint-Denis,44.77,1
1608,Marc,136813,Raquil,9,FRA,400,men,Saint-Denis,44.79,2
1609,Michael,136517,Blackwood,9,JAM,400,men,Saint-Denis,44.8,3
1610,Leslie,134604,Djhone,9,FRA,400,men,Saint-Denis,44.83,4
1611,Eric,131881,Milazar,9,MRI,400,men,Saint-Denis,45.17,5
1612,Alleyne,172248,Francique,9,GRN,400,men,Saint-Denis,45.48,6
1613,Calvin,9279,Harrison,9,USA,400,men,Saint-Denis,,7
1614,Jerome,20676,Young,9,USA,400,men,Saint-Denis,,8
1615,Tonique,130320,Williams-Darling,10,BAH,400,women,Helsinki,49.55,1
1616,Sanya,186339,Richards-Ross,10,USA,400,women,Helsinki,49.74,2
1617,Ana,136719,Guevara,10,MEX,400,women,Helsinki,49.81,3
1618,Svetlana,131286,Pospelova,10,RUS,400,women,Helsinki,50.11,4
1619,Deedee,187639,Trotter,10,USA,400,women,Helsinki,51.14,5
1620,Olesya,134807,Zykina,10,RUS,400,women,Helsinki,51.24,6
1621,Monique,171001,Henderson,10,USA,400,women,Helsinki,51.77,7
1622,AmyMbacke,133208,Thiam,10,SEN,400,women,Helsinki,52.22,8
1623,Christine,198325,Ohuruogu,11,GBR,400,women,Osaka,49.61,1
1624,Nicola,171536,Sanders,11,GBR,400,women,Osaka,49.65,2
1625,Novlene,189634,Williams-Mills,11,JAM,400,women,Osaka,49.66,3
1626,Ana,136719,Guevara,11,MEX,400,women,Osaka,50.16,4
1627,Deedee,187639,Trotter,11,USA,400,women,Osaka,50.17,5
1628,Natalya,178158,Antyukh,11,RUS,400,women,Osaka,50.33,6
1629,Ilona,197502,Usovich,11,BLR,400,women,Osaka,50.54,7
1630,Mary,193907,Wineberg,11,USA,400,women,Osaka,50.96,8
1631,Sanya,186339,Richards-Ross,12,USA,400,women,Berlin,49.0,1
1632,Shericka,200809,Williams,12,JAM,400,women,Berlin,49.32,2
1633,Antonina,196557,Krivoshapka,12,RUS,400,women,Berlin,49.71,3
1634,Novlene,189634,Williams-Mills,12,JAM,400,women,Berlin,49.77,4
1635,Christine,198325,Ohuruogu,12,GBR,400,women,Berlin,50.21,5
1636,Debbie,174018,Dunn,12,USA,400,women,Berlin,50.35,6
1637,Anastasiya,173730,Kapachinskaya,12,RUS,400,women,Berlin,50.53,7
1638,Amantle,195952,Montsho,12,BOT,400,women,Berlin,50.65,8
1639,Amantle,195952,Montsho,13,BOT,400,women,Daegu,49.56,1
1640,Allyson,182528,Felix,13,USA,400,women,Daegu,49.59,2
1641,Anastasiya,173730,Kapachinskaya,13,RUS,400,women,Daegu,50.24,3
1642,Francena,205239,McCorory,13,USA,400,women,Daegu,50.45,4
1643,Antonina,196557,Krivoshapka,13,RUS,400,women,Daegu,50.66,5
1644,Shericka,200809,Williams,13,JAM,400,women,Daegu,50.79,6
1645,Sanya,186339,Richards-Ross,13,USA,400,women,Daegu,51.32,7
1646,Novlene,189634,Williams-Mills,13,JAM,400,women,Daegu,52.89,8
1647,Christine,198325,Ohuruogu,14,GBR,400,women,Moskva,49.41,1
1648,Amantle,195952,Montsho,14,BOT,400,women,Moskva,49.41,2
1649,Antonina,196557,Krivoshapka,14,RUS,400,women,Moskva,49.78,3
1650,Stephanie,240924,McPherson,14,JAM,400,women,Moskva,49.99,4
1651,Natasha,187649,Hastings,14,USA,400,women,Moskva,50.3,5
1652,Francena,205239,McCorory,14,USA,400,women,Moskva,50.68,6
1653,Kseniya,196550,Ryzhova,14,RUS,400,women,Moskva,50.98,7
1654,Novlene,189634,Williams-Mills,14,JAM,400,women,Moskva,51.49,8
1655,Jarmila,64248,Kratochvílová,1,TCH,400,women,Helsinki,47.99,1
1656,Tatána,66925,Kocembová,1,TCH,400,women,Helsinki,48.59,2
1657,Mariya,80705,Kulchunova-Pinigina,1,URS,400,women,Helsinki,49.19,3
1658,Gaby,80706,Bussmann,1,FRG,400,women,Helsinki,49.75,4
1659,Marita,61471,Payne-Wiggins,1,CAN,400,women,Helsinki,50.06,5
1660,Irina,65173,Baskakova,1,URS,400,women,Helsinki,50.48,6
1661,Dagmar,63335,Rübsam-Neubauer,1,GDR,400,women,Helsinki,50.48,7
1662,Rosalyn,65264,Bryant,1,USA,400,women,Helsinki,50.66,8
1663,Olga,71486,Vladykina-Bryzgina,2,URS,400,women,Roma,49.38,1
1664,Petra,80764,Schersing,2,GDR,400,women,Roma,49.94,2
1665,Kirsten,80765,Siemon-Emmelmann,2,GDR,400,women,Roma,50.2,3
1666,Mariya,80705,Kulchunova-Pinigina,2,URS,400,women,Roma,50.53,4
1667,Lillie,61061,Leatherwood,2,USA,400,women,Roma,50.82,5
1668,Jillian,61590,Richardson,2,CAN,400,women,Roma,51.03,6
1669,Diane,60448,Dixon,2,USA,400,women,Roma,51.13,7
1670,OlgaV.,63328,Nazarova,2,URS,400,women,Roma,51.2,8
1671,Marie-José,63353,Pérec,3,FRA,400,women,Tokyo,49.13,1
1672,Grit,60219,Breuer,3,GER,400,women,Tokyo,49.42,2
1673,Sandra,62514,Myers,3,ESP,400,women,Tokyo,49.78,3
1674,Olga,71486,Vladykina-Bryzgina,3,URS,400,women,Tokyo,49.82,4
1675,Jearl,61258,MilesClark,3,USA,400,women,Tokyo,50.5,5
1676,Ximena,63399,Restrepo,3,COL,400,women,Tokyo,50.79,6
1677,Lillie,61061,Leatherwood,3,USA,400,women,Tokyo,51.53,7
1678,Diane,60448,Dixon,3,USA,400,women,Tokyo,51.73,8
1679,Jearl,61258,MilesClark,4,USA,400,women,Stuttgart,49.82,1
1680,Natasha,60890,Kaiser-Brown,4,USA,400,women,Stuttgart,50.17,2
1681,Sandie,61589,Richards,4,JAM,400,women,Stuttgart,50.44,3
1682,Tatyana,60031,Alekseyeva,4,RUS,400,women,Stuttgart,50.52,4
1683,Ximena,63399,Restrepo,4,COL,400,women,Stuttgart,50.91,5
1684,Sandra,62514,Myers,4,ESP,400,women,Stuttgart,51.22,6
1685,Juliet,63019,Campbell,4,JAM,400,women,Stuttgart,51.4,7
1686,Norfalia,60278,Carabali,4,COL,400,women,Stuttgart,,8
1687,Marie-José,63353,Pérec,5,FRA,400,women,Göteborg,49.28,1
1688,Pauline,60399,Davis-Thompson,5,BAH,400,women,Göteborg,49.96,2
1689,Jearl,61258,MilesClark,5,USA,400,women,Göteborg,50.0,3
1690,Cathy,63105,Freeman,5,AUS,400,women,Göteborg,50.6,4
1691,Fatima,62127,Yusuf,5,NGR,400,women,Göteborg,50.7,5
1692,Falilat,63345,Ogunkoya,5,NGR,400,women,Göteborg,50.77,6
1693,Maicel,61155,Malone-Wallace,5,USA,400,women,Göteborg,50.99,7
1694,Sandie,61589,Richards,5,JAM,400,women,Göteborg,51.13,8
1695,Cathy,63105,Freeman,6,AUS,400,women,Athína,49.77,1
1696,Sandie,61589,Richards,6,JAM,400,women,Athína,49.79,2
1697,Jearl,61258,MilesClark,6,USA,400,women,Athína,49.9,3
1698,Grit,60219,Breuer,6,GER,400,women,Athína,50.06,4
1699,Falilat,63345,Ogunkoya,6,NGR,400,women,Athína,50.27,5
1700,Helena,80102,Fuchsová,6,CZE,400,women,Athína,50.66,6
1701,Pauline,60399,Davis-Thompson,6,BAH,400,women,Athína,50.68,7
1702,Tatyana,60031,Alekseyeva,6,RUS,400,women,Athína,51.37,8
1703,Cathy,63105,Freeman,7,AUS,400,women,Sevilla,49.67,1
1704,Anja,67901,Rücker,7,GER,400,women,Sevilla,49.74,2
1705,Lorraine,130102,Fenton,7,JAM,400,women,Sevilla,49.92,3
1706,Falilat,63345,Ogunkoya,7,NGR,400,women,Sevilla,50.03,4
1707,Katharine,66040,Merry,7,GBR,400,women,Sevilla,50.52,5
1708,Natalya,131283,Nazarova,7,RUS,400,women,Sevilla,50.61,6
1709,Grit,60219,Breuer,7,GER,400,women,Sevilla,50.67,7
1710,Olga,110221,Kotlyarova,7,RUS,400,women,Sevilla,50.72,8
1711,AmyMbacke,133208,Thiam,8,SEN,400,women,Edmonton,49.86,1
1712,Lorraine,130102,Fenton,8,JAM,400,women,Edmonton,49.88,2
1713,Ana,136719,Guevara,8,MEX,400,women,Edmonton,49.97,3
1714,Grit,60219,Breuer,8,GER,400,women,Edmonton,50.49,4
1715,Kaltouma,130008,Nadjina,8,CHA,400,women,Edmonton,50.8,5
1716,Olesya,134807,Zykina,8,RUS,400,women,Edmonton,50.93,6
1717,Mireille,172211,Nguimgo,8,CMR,400,women,Edmonton,51.97,7
1718,Falilat,63345,Ogunkoya,8,NGR,400,women,Edmonton,,8
1719,Ana,136719,Guevara,9,MEX,400,women,Saint-Denis,48.89,1
1720,Lorraine,130102,Fenton,9,JAM,400,women,Saint-Denis,49.43,2
1721,AmyMbacke,133208,Thiam,9,SEN,400,women,Saint-Denis,49.95,3
1722,Natalya,131283,Nazarova,9,RUS,400,women,Saint-Denis,49.98,4
1723,Tonique,130320,Williams-Darling,9,BAH,400,women,Saint-Denis,50.38,5
1724,Olesya,134807,Zykina,9,RUS,400,women,Saint-Denis,50.59,6
1725,Lee,136857,McConnell,9,GBR,400,women,Saint-Denis,51.07,7
1726,Svetlana,131286,Pospelova,9,RUS,400,women,Saint-Denis,51.3,8
1727,Benjamin,132786,Limo,10,KEN,5000,men,Helsinki,812.55,1
1728,Sileshi,186987,Sihine,10,ETH,5000,men,Helsinki,812.81,2
1729,Craig,137796,Mottram,10,AUS,5000,men,Helsinki,812.96,3
1730,Eliud,188307,Kipchoge,10,KEN,5000,men,Helsinki,813.04,4
1731,Ali,131970,Saïdi-Sief,10,ALG,5000,men,Helsinki,813.25,5
1732,JohnKemboi,131000,Kibowen,10,KEN,5000,men,Helsinki,813.77,6
1733,Tariku,196596,Bekele,10,ETH,5000,men,Helsinki,814.76,7
1734,Dejene,191649,Berhanu,10,ETH,5000,men,Helsinki,814.98,8
1735,Moukheld,132597,Al-Outaibi,10,KSA,5000,men,Helsinki,815.29,9
1736,IsaacKiprono,184647,Songok,10,KEN,5000,men,Helsinki,817.1,10
1737,BonifaceToroitich,174865,Kiprop,10,UGA,5000,men,Helsinki,817.73,11
1738,Marius,169764,Bakken,10,NOR,5000,men,Helsinki,818.63,12
1739,JamesKwalia,184651,C'Kurui,10,QAT,5000,men,Helsinki,818.9,13
1740,Zersenay,189002,Tadese,10,ERI,5000,men,Helsinki,820.27,14
1741,Fabiano,188360,Joseph,10,TAN,5000,men,Helsinki,822.5,15
1742,Bernard,135263,Lagat,11,USA,5000,men,Osaka,825.87,1
1743,Eliud,188307,Kipchoge,11,KEN,5000,men,Osaka,826.0,2
1744,MosesNdiema,188288,Kipsiro,11,UGA,5000,men,Osaka,826.75,3
1745,Matthew,181859,Tegenkamp,11,USA,5000,men,Osaka,826.78,4
1746,Tariku,196596,Bekele,11,ETH,5000,men,Osaka,827.33,5
1747,Mohamed,179892,Farah,11,GBR,5000,men,Osaka,827.54,6
1748,Jesús,137894,España,11,ESP,5000,men,Osaka,830.55,7
1749,Abreham,208953,Cherkos,11,ETH,5000,men,Osaka,831.01,8
1750,FelixKikwai,226001,Kibore,11,QAT,5000,men,Osaka,831.18,9
1751,Ali,181831,Abdalla,11,ERI,5000,men,Osaka,832.69,10
1752,Adam,132608,Goucher,11,USA,5000,men,Osaka,833.17,11
1753,Hicham,186765,Bellani,11,MAR,5000,men,Osaka,835.44,12
1754,Craig,137796,Mottram,11,AUS,5000,men,Osaka,836.24,13
1755,JuanLuis,181932,Barrios,11,MEX,5000,men,Osaka,839.86,14
1756,Benjamin,132786,Limo,11,KEN,5000,men,Osaka,841.25,15
1757,Kenenisa,138200,Bekele,12,ETH,5000,men,Berlin,797.09,1
1758,Bernard,135263,Lagat,12,USA,5000,men,Berlin,797.33,2
1759,JamesKwalia,184651,C'Kurui,12,QAT,5000,men,Berlin,797.78,3
1760,MosesNdiema,188288,Kipsiro,12,UGA,5000,men,Berlin,798.11,4
1761,Eliud,188307,Kipchoge,12,KEN,5000,men,Berlin,798.95,5
1762,Ali,242055,Abdosh,12,ETH,5000,men,Berlin,799.11,6
1763,Mohamed,179892,Farah,12,GBR,5000,men,Berlin,799.69,7
1764,Matthew,181859,Tegenkamp,12,USA,5000,men,Berlin,800.23,8
1765,VincentKiprop,225611,Chepkok,12,KEN,5000,men,Berlin,801.31,9
1766,Jesús,137894,España,12,ESP,5000,men,Berlin,802.07,10
1767,Chakir,240760,Boujattaoui,12,MAR,5000,men,Berlin,803.05,11
1768,Chris,199775,Solinsky,12,USA,5000,men,Berlin,805.87,12
1769,Joseph,210293,Ebuya,12,KEN,5000,men,Berlin,819.59,13
1770,Anis,189828,Selmouni,12,MAR,5000,men,Berlin,824.59,14
1771,Teklemariam,233158,Medhin,12,ERI,5000,men,Berlin,824.65,15
1772,Collis,194175,Birmingham,12,AUS,5000,men,Berlin,835.58,16
1773,Mohamed,179892,Farah,13,GBR,5000,men,Daegu,803.36,1
1774,Bernard,135263,Lagat,13,USA,5000,men,Daegu,803.64,2
1775,Dejen,238386,Gebremeskel,13,ETH,5000,men,Daegu,803.92,3
1776,IsiahKiplangat,248700,Koech,13,KEN,5000,men,Daegu,804.95,4
1777,Abera,235678,Kuma,13,ETH,5000,men,Daegu,805.5,5
1778,ThomasPkemei,203604,Longosiwa,13,KEN,5000,men,Daegu,806.73,6
1779,Eliud,188307,Kipchoge,13,KEN,5000,men,Daegu,807.27,7
1780,Bilisuma,254841,Shugi,13,BRN,5000,men,Daegu,807.67,8
1781,Galen,196507,Rupp,13,USA,5000,men,Daegu,808.64,9
1782,Daniele,202349,Meucci,13,ITA,5000,men,Daegu,809.11,10
1783,Amanuel,228074,Mesel,13,ERI,5000,men,Daegu,813.99,11
1784,Jesús,137894,España,13,ESP,5000,men,Daegu,813.99,12
1785,HussainJamaan,245958,Alhamdah,13,KSA,5000,men,Daegu,814.83,13
1786,Alistair-Ian,56071,Cragg,13,IRL,5000,men,Daegu,825.33,14
1787,Jake,207827,Robertson,13,NZL,5000,men,Daegu,843.09,15
1788,Imane,233013,Merga,13,ETH,5000,men,Daegu,,16
1789,Mohamed,179892,Farah,14,GBR,5000,men,Moskva,806.98,1
1790,Hagos,265241,Gebrhiwet,14,ETH,5000,men,Moskva,807.26,2
1791,IsiahKiplangat,248700,Koech,14,KEN,5000,men,Moskva,807.26,3
1792,ThomasPkemei,203604,Longosiwa,14,KEN,5000,men,Moskva,807.67,4
1793,EdwinCheruiyot,191717,Soi,14,KEN,5000,men,Moskva,809.01,5
1794,Bernard,135263,Lagat,14,USA,5000,men,Moskva,809.24,6
1795,Muktar,262470,Edris,14,ETH,5000,men,Moskva,809.56,7
1796,Galen,196507,Rupp,14,USA,5000,men,Moskva,809.87,8
1797,Yenew,257388,Alamirew,14,ETH,5000,men,Moskva,811.27,9
1798,Ryan,246331,Hill,14,USA,5000,men,Moskva,812.69,10
1799,Dejene,254842,Regassa,14,BRN,5000,men,Moskva,814.54,11
1800,Elroy,244723,Gelant,14,RSA,5000,men,Moskva,823.58,12
1801,Sindre,211147,Buraas,14,NOR,5000,men,Moskva,825.67,13
1802,Zane,223623,Robertson,14,NZL,5000,men,Moskva,826.55,14
1803,Brett,245321,Robinson,14,AUS,5000,men,Moskva,843.77,15
1804,Eamonn,12070,Coghlan,1,IRL,5000,men,Helsinki,808.53,1
1805,Werner,7053,Schildhauer,1,GDR,5000,men,Helsinki,810.2,2
1806,Martti,2980,Vainio,1,FIN,5000,men,Helsinki,810.34,3
1807,Dmitriy,20727,Dmitriyev,1,URS,5000,men,Helsinki,810.38,4
1808,Doug,2175,Padilla,1,USA,5000,men,Helsinki,812.08,5
1809,Thomas,20729,Wessinghage,1,FRG,5000,men,Helsinki,812.46,6
1810,Wodajo,378,Bulti,1,ETH,5000,men,Helsinki,814.03,7
1811,Dietmar,1885,Millonig,1,AUT,5000,men,Helsinki,816.08,8
1812,Paul,1418,Kipkoech,1,KEN,5000,men,Helsinki,817.44,9
1813,António,4730,Leitão,1,POR,5000,men,Helsinki,818.55,10
1814,Valeriy,5181,Abramov,1,URS,5000,men,Helsinki,819.8,11
1815,Markus,2491,Ryffel,1,SUI,5000,men,Helsinki,819.98,12
1816,Salvatore,83,Antibo,1,ITA,5000,men,Helsinki,820.76,13
1817,Julian,10125,Goater,1,GBR,5000,men,Helsinki,828.13,14
1818,Anatoliy,8184,Krokhmalyuk,1,URS,5000,men,Helsinki,840.27,15
1819,Saïd,91,Aouita,2,MAR,5000,men,Roma,806.44,1
1820,Domingos,454,Castro,2,POR,5000,men,Roma,807.59,2
1821,Jack,367,Buckner,2,GBR,5000,men,Roma,807.74,3
1822,Pierre,667,Délèze,2,SUI,5000,men,Roma,808.06,4
1823,Vincent,2465,Rousseau,2,BEL,5000,men,Roma,808.56,5
1824,Evgeni,1229,Ignatov,2,BUL,5000,men,Roma,809.68,6
1825,Tim,1219,Hutchings,2,GBR,5000,men,Roma,810.01,7
1826,Dionisio,453,Castro,2,POR,5000,men,Roma,810.94,8
1827,Frank,2101,O'Mara,2,IRL,5000,men,Roma,812.04,9
1828,Steve,2170,Ovett,2,GBR,5000,men,Roma,813.49,10
1829,Sydney,1729,Maree,2,USA,5000,men,Roma,813.78,11
1830,John,2046,Ngugi,2,KEN,5000,men,Roma,814.04,12
1831,John,2935,Treacy,2,IRL,5000,men,Roma,821.03,13
1832,Abel,84,Antón,2,ESP,5000,men,Roma,823.58,14
1833,Carey,2030,Nelson,2,CAN,5000,men,Roma,823.81,15
1834,Yobes,2146,Ondieki,3,KEN,5000,men,Tokyo,794.45,1
1835,Fita,7797,Bayisa,3,ETH,5000,men,Tokyo,796.64,2
1836,Brahim,318,Boutayeb,3,MAR,5000,men,Tokyo,802.7,3
1837,Dieter,5118,Baumann,3,GER,5000,men,Tokyo,808.67,4
1838,Domingos,454,Castro,3,POR,5000,men,Tokyo,808.88,5
1839,Khalid,2682,Skah,3,MAR,5000,men,Tokyo,812.9,6
1840,Risto,2966,Ulmala,3,FIN,5000,men,Tokyo,813.46,7
1841,Dionisio,453,Castro,3,POR,5000,men,Tokyo,815.39,8
1842,Robert,3622,Denmark,3,GBR,5000,men,Tokyo,816.24,9
1843,Ibrahim,4197,Kinuthia,3,KEN,5000,men,Tokyo,818.96,10
1844,Abel,84,Antón,3,ESP,5000,men,Tokyo,819.0,11
1845,Bob,1377,Kennedy,3,USA,5000,men,Tokyo,834.47,12
1846,Gary,2732,Staines,3,GBR,5000,men,Tokyo,838.26,13
1847,Doug,2175,Padilla,3,USA,5000,men,Tokyo,876.18,14
1848,Stefano,1844,Mei,3,ITA,5000,men,Tokyo,,15
1849,Ismael,1425,Kirui,4,KEN,5000,men,Stuttgart,782.75,1
1850,Haile,8774,Gebrselassie,4,ETH,5000,men,Stuttgart,783.17,2
1851,Fita,7797,Bayisa,4,ETH,5000,men,Stuttgart,785.4,3
1852,Worku,15136,Bikila,4,ETH,5000,men,Stuttgart,786.64,4
1853,Khalid,2682,Skah,4,MAR,5000,men,Stuttgart,787.18,5
1854,Brahim,1262,Jabbour,4,MAR,5000,men,Stuttgart,798.87,6
1855,Aloÿs,3549,Nizigama,4,BDI,5000,men,Stuttgart,800.59,7
1856,Paul,8739,Bitok,4,KEN,5000,men,Stuttgart,803.41,8
1857,Robert,3622,Denmark,4,GBR,5000,men,Stuttgart,807.09,9
1858,Mathias,2084,Ntawulikura,4,RWA,5000,men,Stuttgart,808.58,10
1859,Abel,84,Antón,4,ESP,5000,men,Stuttgart,820.21,11
1860,Jonny,614,Danielson,4,SWE,5000,men,Stuttgart,820.59,12
1861,Zoltán,1336,Káldy,4,HUN,5000,men,Stuttgart,823.02,13
1862,Michael,9379,Chesire,4,KEN,5000,men,Stuttgart,824.11,14
1863,Aissa,8157,Belaout,4,ALG,5000,men,Stuttgart,,15
1864,Ismael,1425,Kirui,5,KEN,5000,men,Göteborg,796.77,1
1865,Khalid,12630,Boulami,5,MAR,5000,men,Göteborg,797.15,2
1866,Shem,12514,Kororia,5,KEN,5000,men,Göteborg,797.59,3
1867,Ismaïl,12695,Sghyr,5,MAR,5000,men,Göteborg,797.86,4
1868,Brahim,1565,Lahlafi,5,MAR,5000,men,Göteborg,798.89,5
1869,Worku,15136,Bikila,5,ETH,5000,men,Göteborg,800.12,6
1870,Bob,1377,Kennedy,5,USA,5000,men,Göteborg,812.1,7
1871,Fita,7797,Bayisa,5,ETH,5000,men,Göteborg,814.52,8
1872,Dieter,5118,Baumann,5,GER,5000,men,Göteborg,819.98,9
1873,Philemon,8156,Hanneck,5,ZIM,5000,men,Göteborg,821.28,10
1874,Gennaro,686,DiNapoli,5,ITA,5000,men,Göteborg,826.51,11
1875,Mark,12069,Carroll,5,IRL,5000,men,Göteborg,826.8,12
1876,Anacleto,3618,Jiménez,5,ESP,5000,men,Göteborg,828.53,13
1877,John,2087,Nuttall,5,GBR,5000,men,Göteborg,829.25,14
1878,Abdellah,9818,Béhar,5,FRA,5000,men,Göteborg,859.04,15
1879,Daniel,15134,Komen,6,KEN,5000,men,Athína,787.38,1
1880,Khalid,12630,Boulami,6,MAR,5000,men,Athína,789.34,2
1881,Tom,55631,Nyariki,6,KEN,5000,men,Athína,791.09,3
1882,Ismaïl,12695,Sghyr,6,MAR,5000,men,Athína,797.45,4
1883,Dieter,5118,Baumann,6,GER,5000,men,Athína,797.64,5
